ID Fornecedor,Nome do Produto,Preço,Frete Grátis,Quantidade Disponível,Escolha Ideal,Avaliação do Cliente,Localização do Fornecedor,Tempo de Mercado (anos),Práticas Sustentáveis
67,Livro,60.79,False,65,True,4,Paraná,17,True
24,Headphones,553.26,False,50,False,1,São Paulo,7,True
73,Laptop,4927.06,False,24,True,4,Paraná,19,False
26,Cafeteira,205.79,False,27,True,1,Paraná,8,True
20,Livro,73.05,True,82,False,4,São Paulo,1,True
64,Drone,2355.66,False,50,False,3,Minas Gerais,13,True
10,Jogo de Toalhas,224.93,True,50,True,2,São Paulo,14,False
83,Relógio,364.82,False,15,False,1,Paraná,7,False
67,Mochila,161.01,True,17,True,4,Minas Gerais,4,False
24,Faca de Cozinha,118.78,True,29,False,2,Rio de Janeiro,4,False
5,Travesseiro,34.04,False,5,True,4,Minas Gerais,7,False
67,Travesseiro,53.92,True,11,False,4,Rio de Janeiro,4,False
58,Perfume,409.46,True,80,True,4,São Paulo,15,False
27,Headphones,569.23,True,52,True,4,São Paulo,2,False
80,Perfume,135.6,True,34,False,1,Santa Catarina,10,True
15,Cafeteira,387.5,False,81,False,2,Rio de Janeiro,5,True
35,Torradeira,105.32,False,33,False,1,Paraná,18,False
76,Travesseiro,37.56,False,49,False,4,Santa Catarina,20,True
53,Livro,39.6,False,31,False,4,Rio de Janeiro,20,False
44,Calças Jeans,176.01,True,18,True,5,Rio de Janeiro,20,True
26,Cafeteira,347.86,False,89,True,2,São Paulo,12,True
47,Camisa,78.88,False,5,False,4,Santa Catarina,6,False
34,Travesseiro,108.18,True,30,True,5,São Paulo,1,False
87,Bicicleta,1831.29,True,45,True,5,Paraná,2,True
95,Torradeira,91.28,False,87,False,4,Rio de Janeiro,19,True
50,Tênis Esportivo,703.01,False,38,True,3,Paraná,8,False
84,Tênis Esportivo,398.45,False,82,False,3,Rio de Janeiro,6,True
12,Headphones,296.0,True,96,True,4,Rio de Janeiro,13,True
87,Perfume,121.79,False,94,True,1,Paraná,13,True
4,Headphones,554.11,True,29,False,4,Rio de Janeiro,19,False
87,Panela,230.92,True,36,True,2,Minas Gerais,14,False
48,Headphones,714.73,False,9,False,4,São Paulo,16,True
55,Óculos de Sol,504.8,True,23,True,3,São Paulo,2,False
1,Console de Videogame,2736.51,True,3,True,1,Minas Gerais,20,False
89,Smartphone,2702.17,False,86,True,2,Minas Gerais,4,True
66,Bicicleta,1055.89,True,56,False,4,Santa Catarina,9,False
30,Bicicleta,928.98,True,40,False,1,Paraná,12,True
3,Óculos de Sol,980.47,True,56,True,2,Minas Gerais,12,True
21,Smartphone,1914.23,False,58,False,3,Paraná,20,False
89,Camisa,108.97,True,31,False,1,Santa Catarina,18,True
84,Headphones,268.18,True,86,False,1,Santa Catarina,7,True
49,Calças Jeans,203.18,True,11,True,3,Santa Catarina,10,False
86,Faca de Cozinha,134.99,False,42,False,1,Minas Gerais,4,False
85,Faca de Cozinha,150.13,False,3,False,4,São Paulo,11,False
62,Jogo de Toalhas,60.16,False,57,False,1,Rio de Janeiro,17,True
97,Faca de Cozinha,45.31,False,14,False,4,Santa Catarina,20,True
38,Bicicleta,1707.29,False,46,False,3,São Paulo,1,True
15,Jogo de Toalhas,255.5,False,19,False,4,São Paulo,4,True
52,Calças Jeans,226.89,False,60,False,1,Rio de Janeiro,10,False
79,Camisa,82.5,True,31,False,4,Minas Gerais,13,True
46,Perfume,453.81,True,36,False,2,Minas Gerais,15,False
25,Faca de Cozinha,175.02,False,32,False,4,Santa Catarina,19,True
21,Cafeteira,338.82,False,63,True,2,São Paulo,15,False
88,Cafeteira,160.93,False,26,True,5,Paraná,19,True
5,Panela,151.71,True,65,True,3,Minas Gerais,13,False
70,Tênis Esportivo,611.51,True,2,True,2,Minas Gerais,11,True
47,Mochila,85.27,True,70,True,1,Paraná,12,False
87,Smartphone,2561.71,True,45,False,4,São Paulo,11,False
68,Faca de Cozinha,181.03,False,78,False,1,Paraná,20,False
91,Travesseiro,128.53,True,92,False,3,Rio de Janeiro,8,False
18,Tênis Esportivo,422.71,True,97,False,3,Rio de Janeiro,13,False
21,Smartphone,1867.79,True,25,True,3,Rio de Janeiro,12,True
92,Laptop,3960.52,False,40,True,2,São Paulo,1,False
99,Panela,156.72,False,18,False,4,Rio de Janeiro,4,True
86,Headphones,775.45,False,98,False,1,São Paulo,17,True
23,Óculos de Sol,165.27,True,12,True,5,Paraná,2,False
64,Tênis Esportivo,415.17,True,91,False,1,Santa Catarina,8,True
67,Tênis Esportivo,517.06,True,24,False,5,Santa Catarina,17,False
40,Torradeira,279.73,False,97,True,1,São Paulo,1,False
10,Laptop,4651.46,False,79,False,5,Santa Catarina,9,True
89,Óculos de Sol,301.69,True,43,False,4,Paraná,7,True
52,Tênis Esportivo,221.2,True,32,False,3,São Paulo,12,False
72,Drone,535.16,False,81,True,2,São Paulo,7,True
75,Travesseiro,38.98,True,99,True,5,Santa Catarina,17,True
61,Calças Jeans,269.56,True,47,True,3,São Paulo,20,False
64,Drone,2851.16,True,45,True,3,São Paulo,18,True
5,Laptop,5146.59,False,35,True,4,Minas Gerais,7,True
53,Mochila,266.78,False,77,True,1,Paraná,14,False
55,Faca de Cozinha,53.64,False,9,True,3,São Paulo,9,True
37,Cafeteira,343.29,False,10,False,4,Santa Catarina,15,True
56,Relógio,648.36,False,65,True,5,Paraná,20,True
59,Mochila,396.17,False,59,False,5,Paraná,20,True
93,Bicicleta,1032.51,False,98,True,5,São Paulo,5,False
69,Torradeira,267.9,False,57,False,3,Minas Gerais,13,False
73,Panela,204.82,False,89,False,2,Santa Catarina,6,False
59,Faca de Cozinha,44.36,True,86,True,3,São Paulo,20,True
2,Perfume,469.69,True,10,False,1,Santa Catarina,1,False
65,Console de Videogame,4356.6,True,90,True,5,Rio de Janeiro,2,True
60,Cafeteira,195.99,True,19,False,2,Paraná,4,True
51,Bicicleta,1749.91,False,50,False,1,Minas Gerais,6,True
30,Perfume,284.96,True,68,False,2,São Paulo,6,False
11,Calças Jeans,148.79,True,5,True,1,Rio de Janeiro,5,True
92,Panela,290.78,True,29,False,2,Paraná,19,False
76,Perfume,432.31,False,5,False,1,Rio de Janeiro,20,False
39,Console de Videogame,3126.77,True,60,True,1,Rio de Janeiro,4,True
90,Jogo de Toalhas,238.45,True,65,True,5,Minas Gerais,7,True
77,Camisa,57.85,True,28,False,1,Paraná,1,True
72,Drone,1084.96,False,83,True,2,Minas Gerais,17,True
63,Camisa,170.35,True,1,True,5,Rio de Janeiro,10,True
64,Bicicleta,1721.55,False,29,True,3,Paraná,3,False
61,Perfume,235.57,False,51,True,1,Santa Catarina,13,True
54,Travesseiro,48.52,True,36,False,1,Minas Gerais,9,True
92,Faca de Cozinha,87.33,False,32,True,4,Minas Gerais,14,True
94,Headphones,333.94,False,64,False,5,Paraná,19,False
73,Óculos de Sol,471.32,True,14,True,5,São Paulo,14,False
95,Livro,78.15,False,32,True,4,São Paulo,13,False
58,Tênis Esportivo,233.9,True,9,True,1,Rio de Janeiro,7,False
85,Travesseiro,92.28,True,83,False,4,São Paulo,14,False
56,Drone,2994.9,True,11,False,5,Paraná,5,False
34,Cafeteira,234.24,False,48,False,2,Santa Catarina,18,False
31,Bicicleta,1073.65,True,51,False,5,Minas Gerais,10,False
52,Perfume,348.59,True,4,True,1,Paraná,6,True
89,Perfume,328.61,True,41,False,1,Paraná,16,False
76,Smartphone,2832.05,False,25,True,2,Paraná,5,True
1,Faca de Cozinha,184.26,True,17,False,4,Minas Gerais,7,True
55,Óculos de Sol,902.06,False,47,True,2,Minas Gerais,17,False
22,Travesseiro,74.18,False,8,False,2,Paraná,5,False
40,Óculos de Sol,382.72,True,58,True,4,Santa Catarina,4,True
1,Óculos de Sol,555.87,False,1,True,1,Paraná,10,False
65,Torradeira,186.91,True,2,False,2,Rio de Janeiro,3,False
63,Panela,59.12,False,10,False,1,Paraná,12,False
54,Bicicleta,568.57,True,91,True,1,Minas Gerais,18,False
42,Mochila,80.25,True,27,True,5,São Paulo,10,False
21,Perfume,321.85,False,13,False,1,Minas Gerais,15,True
79,Travesseiro,65.89,True,63,True,5,Minas Gerais,17,True
81,Cafeteira,266.18,True,11,False,1,São Paulo,1,False
22,Mochila,337.04,False,14,True,5,Rio de Janeiro,13,True
38,Camisa,84.51,False,96,False,3,Minas Gerais,18,False
99,Relógio,661.89,False,80,False,3,Paraná,3,False
80,Livro,67.6,False,93,False,4,Paraná,5,False
8,Livro,76.27,False,98,True,5,São Paulo,4,False
62,Cafeteira,176.02,True,26,False,5,Santa Catarina,19,False
47,Perfume,496.01,True,69,False,4,Paraná,2,False
17,Bicicleta,1910.15,True,83,False,5,Minas Gerais,8,False
17,Mochila,100.77,False,39,False,3,Santa Catarina,8,True
90,Faca de Cozinha,70.72,False,92,False,3,Rio de Janeiro,15,True
13,Bicicleta,851.44,True,28,True,2,Rio de Janeiro,1,False
17,Camisa,195.86,False,17,True,4,Rio de Janeiro,4,True
38,Calças Jeans,162.13,True,37,True,2,Paraná,13,False
81,Livro,40.0,True,83,False,5,São Paulo,20,False
78,Smartphone,2698.92,False,27,True,4,Santa Catarina,3,True
45,Tênis Esportivo,259.8,False,76,False,1,Paraná,20,True
6,Perfume,164.26,False,67,True,5,Paraná,17,True
35,Camisa,115.57,False,68,True,4,Santa Catarina,19,True
14,Panela,168.38,False,47,True,2,São Paulo,7,True
72,Calças Jeans,127.47,False,75,True,4,Paraná,13,True
61,Console de Videogame,2343.63,True,34,False,2,São Paulo,1,True
15,Perfume,404.07,False,18,True,4,Santa Catarina,4,True
54,Console de Videogame,4823.07,True,35,True,4,Minas Gerais,6,True
27,Torradeira,170.6,True,18,False,1,Rio de Janeiro,1,True
13,Jogo de Toalhas,131.8,True,70,True,5,Paraná,1,True
31,Calças Jeans,246.34,False,34,True,3,Minas Gerais,11,False
35,Smartphone,1841.7,True,33,False,2,Santa Catarina,6,False
60,Console de Videogame,2120.1,False,72,True,4,São Paulo,19,False
6,Travesseiro,45.6,False,84,True,1,Santa Catarina,9,True
69,Calças Jeans,209.41,False,84,False,3,São Paulo,11,False
86,Tênis Esportivo,382.6,False,43,False,1,São Paulo,20,True
58,Bicicleta,1535.75,False,82,True,3,Minas Gerais,15,False
49,Faca de Cozinha,188.68,True,27,True,5,Minas Gerais,4,True
23,Torradeira,139.61,False,48,True,5,São Paulo,15,True
89,Console de Videogame,2050.73,True,69,False,1,Santa Catarina,18,True
34,Laptop,5910.98,False,71,False,3,Santa Catarina,18,True
26,Jogo de Toalhas,278.78,False,22,True,2,São Paulo,18,True
47,Drone,1101.46,False,34,False,3,São Paulo,10,True
5,Drone,2900.92,True,43,False,3,Santa Catarina,7,False
90,Bicicleta,1681.55,True,77,True,4,São Paulo,3,True
20,Console de Videogame,4812.89,True,96,False,2,Rio de Janeiro,8,False
6,Livro,37.3,True,88,False,2,São Paulo,20,False
70,Headphones,335.64,False,16,False,4,Rio de Janeiro,13,True
59,Drone,882.86,False,14,False,1,Rio de Janeiro,19,False
64,Console de Videogame,4785.99,True,39,True,3,Minas Gerais,7,False
18,Tênis Esportivo,642.08,True,71,False,1,São Paulo,4,False
4,Livro,45.19,True,12,True,1,Santa Catarina,9,True
17,Jogo de Toalhas,254.35,True,84,True,1,Santa Catarina,13,True
14,Livro,59.36,False,97,True,3,São Paulo,6,True
78,Cafeteira,184.76,False,55,True,4,São Paulo,11,True
13,Tênis Esportivo,431.65,False,6,False,5,Santa Catarina,9,False
7,Perfume,146.94,True,40,True,4,Rio de Janeiro,20,True
44,Óculos de Sol,641.0,True,91,True,3,Rio de Janeiro,19,False
15,Drone,2867.59,False,13,False,3,Paraná,17,False
19,Smartphone,1404.31,True,69,False,3,Paraná,9,True
63,Relógio,419.1,True,24,False,3,Paraná,12,False
35,Jogo de Toalhas,199.56,True,74,True,4,São Paulo,18,True
81,Headphones,309.58,False,59,True,5,São Paulo,16,True
35,Cafeteira,283.92,True,46,False,5,Paraná,20,True
19,Perfume,467.65,False,96,False,1,Minas Gerais,9,False
20,Calças Jeans,100.88,True,73,True,1,Rio de Janeiro,10,False
35,Panela,215.68,True,99,False,5,Santa Catarina,3,False
32,Console de Videogame,4815.5,False,44,False,1,São Paulo,1,False
48,Headphones,334.52,False,76,True,1,Paraná,11,False
44,Tênis Esportivo,728.65,False,11,False,2,Rio de Janeiro,1,True
24,Headphones,641.85,False,61,False,4,Santa Catarina,13,True
61,Calças Jeans,201.07,True,36,False,4,Santa Catarina,10,False
17,Mochila,200.62,True,72,False,2,Paraná,20,True
71,Cafeteira,325.78,False,10,False,5,Rio de Janeiro,17,True
50,Jogo de Toalhas,71.58,False,78,False,1,São Paulo,6,True
65,Tênis Esportivo,515.26,True,94,True,3,Santa Catarina,10,False
99,Panela,66.73,True,1,True,2,São Paulo,14,False
32,Travesseiro,48.22,True,63,False,4,Santa Catarina,16,True
36,Tênis Esportivo,511.18,False,12,True,1,Paraná,12,False
13,Tênis Esportivo,470.62,False,5,False,5,Minas Gerais,13,False
70,Drone,2901.31,True,78,True,2,Minas Gerais,13,True
58,Panela,182.84,False,36,False,1,Minas Gerais,14,False
14,Perfume,453.5,True,17,True,2,Rio de Janeiro,6,True
37,Mochila,285.17,False,58,False,1,São Paulo,14,False
79,Drone,2543.63,False,22,False,5,Rio de Janeiro,15,False
68,Relógio,820.11,True,31,False,2,Rio de Janeiro,14,True
40,Relógio,270.73,True,26,True,2,São Paulo,2,True
59,Smartphone,2674.3,False,13,True,1,Rio de Janeiro,8,False
80,Livro,49.26,True,63,True,3,Santa Catarina,6,True
92,Calças Jeans,140.94,False,67,False,3,Paraná,12,False
16,Cafeteira,396.7,True,63,True,5,Paraná,15,True
62,Livro,76.81,True,11,True,4,Rio de Janeiro,6,False
4,Drone,1235.45,False,69,False,2,Rio de Janeiro,7,True
45,Cafeteira,316.59,True,64,False,3,São Paulo,9,False
90,Faca de Cozinha,142.95,False,68,True,2,Rio de Janeiro,15,False
28,Perfume,133.01,False,32,False,1,Paraná,11,False
96,Camisa,175.22,False,74,True,1,São Paulo,17,False
66,Faca de Cozinha,112.59,False,10,False,3,Rio de Janeiro,15,False
31,Jogo de Toalhas,78.34,True,54,False,1,Santa Catarina,6,False
3,Travesseiro,78.59,False,55,True,5,São Paulo,18,True
8,Calças Jeans,280.46,False,82,False,4,São Paulo,10,False
24,Bicicleta,903.82,False,62,False,4,São Paulo,8,False
15,Relógio,969.93,True,55,False,1,Minas Gerais,4,False
43,Perfume,184.89,False,87,False,5,Paraná,19,False
31,Jogo de Toalhas,223.43,False,82,False,4,Minas Gerais,2,False
73,Bicicleta,1309.24,True,35,False,4,Paraná,8,True
45,Faca de Cozinha,197.38,False,67,False,5,Rio de Janeiro,11,False
66,Relógio,879.3,False,65,False,5,Santa Catarina,7,False
8,Bicicleta,1841.3,True,17,False,4,Minas Gerais,14,False
71,Jogo de Toalhas,139.49,False,42,False,4,Minas Gerais,6,False
57,Headphones,416.68,False,59,False,3,Santa Catarina,11,True
80,Perfume,406.35,True,70,False,3,Santa Catarina,9,True
99,Headphones,219.56,True,11,True,5,Rio de Janeiro,17,False
30,Relógio,555.05,True,78,False,2,Paraná,19,True
74,Console de Videogame,2084.82,False,28,False,1,Minas Gerais,6,False
18,Travesseiro,44.85,False,39,False,1,Minas Gerais,10,True
69,Console de Videogame,4456.66,True,54,True,4,Paraná,16,True
93,Cafeteira,276.81,False,11,True,1,São Paulo,15,True
39,Travesseiro,61.69,True,58,True,3,São Paulo,13,True
60,Torradeira,53.19,False,40,True,4,Rio de Janeiro,18,True
98,Tênis Esportivo,470.53,True,4,False,4,Minas Gerais,10,False
43,Livro,35.57,True,64,False,3,Rio de Janeiro,10,False
45,Relógio,311.76,True,48,False,5,Minas Gerais,18,True
23,Torradeira,76.45,False,70,True,3,Paraná,12,True
69,Console de Videogame,2034.29,True,83,False,5,Minas Gerais,8,True
94,Console de Videogame,4371.97,True,31,True,3,São Paulo,3,True
6,Perfume,288.05,False,2,True,5,Santa Catarina,13,True
56,Torradeira,255.62,True,43,True,3,Paraná,13,True
4,Cafeteira,247.41,False,89,False,2,Minas Gerais,20,True
93,Laptop,5938.9,True,41,False,5,Paraná,14,True
23,Livro,53.6,True,60,False,5,Santa Catarina,17,False
6,Panela,63.75,True,75,False,4,Paraná,16,False
32,Console de Videogame,2015.72,True,46,True,3,São Paulo,18,True
18,Jogo de Toalhas,164.31,True,40,False,5,Rio de Janeiro,17,True
15,Mochila,293.71,True,59,False,4,São Paulo,15,True
40,Mochila,131.02,True,45,False,3,Santa Catarina,7,False
96,Drone,2049.97,False,42,True,4,Minas Gerais,17,False
73,Relógio,433.87,True,21,True,3,Santa Catarina,2,False
74,Mochila,85.22,False,3,False,5,Paraná,17,False
84,Smartphone,2050.81,False,66,False,1,Minas Gerais,16,False
6,Laptop,5044.71,False,11,True,5,Minas Gerais,17,False
63,Camisa,102.15,False,24,True,4,Paraná,10,True
67,Travesseiro,53.17,False,50,False,5,São Paulo,9,False
11,Camisa,52.99,False,88,True,2,Paraná,3,True
43,Laptop,4538.59,True,21,True,1,Rio de Janeiro,18,False
17,Livro,31.18,True,25,True,3,São Paulo,11,True
96,Console de Videogame,3154.43,True,4,True,2,Rio de Janeiro,18,True
4,Cafeteira,147.61,True,43,True,2,São Paulo,5,True
63,Travesseiro,88.76,True,47,True,2,Rio de Janeiro,20,False
68,Torradeira,258.81,False,23,True,5,Paraná,4,True
81,Óculos de Sol,764.51,False,60,False,1,Santa Catarina,13,False
41,Drone,1610.56,False,88,True,3,Minas Gerais,17,True
83,Livro,73.91,True,21,False,1,Santa Catarina,3,True
5,Travesseiro,138.06,True,66,False,3,Minas Gerais,14,True
32,Livro,61.92,True,87,False,1,São Paulo,11,True
86,Calças Jeans,149.95,True,51,False,2,São Paulo,2,False
70,Bicicleta,1272.56,False,15,False,2,Paraná,6,True
35,Livro,62.62,False,58,False,2,Minas Gerais,13,False
22,Óculos de Sol,487.27,True,26,True,5,São Paulo,19,False
65,Livro,79.98,False,90,True,5,Minas Gerais,8,True
84,Mochila,206.35,True,92,False,2,Minas Gerais,2,True
22,Console de Videogame,3413.37,True,59,False,5,Rio de Janeiro,4,True
11,Headphones,149.36,True,90,True,5,Minas Gerais,10,False
77,Drone,2853.14,False,45,True,3,Rio de Janeiro,14,False
3,Torradeira,198.23,False,66,False,4,Santa Catarina,20,True
9,Perfume,439.71,False,35,False,2,Paraná,19,True
60,Drone,997.22,True,96,False,5,São Paulo,5,False
76,Livro,30.52,True,94,True,2,Paraná,8,False
87,Laptop,3395.74,True,64,True,2,São Paulo,3,False
14,Drone,883.31,False,84,True,5,Minas Gerais,11,True
97,Console de Videogame,3944.53,True,77,False,4,Minas Gerais,14,True
18,Calças Jeans,263.9,True,27,True,4,São Paulo,18,False
73,Mochila,479.88,False,87,False,5,Minas Gerais,4,True
23,Mochila,151.35,True,80,False,1,Santa Catarina,7,True
74,Laptop,4482.07,False,31,True,3,Santa Catarina,3,True
83,Laptop,5428.12,False,12,True,3,Rio de Janeiro,15,False
47,Cafeteira,194.04,True,97,True,5,São Paulo,10,True
69,Headphones,548.21,True,45,False,4,São Paulo,10,False
47,Drone,2947.8,True,32,True,5,Santa Catarina,6,True
87,Travesseiro,103.8,True,54,False,3,Minas Gerais,14,True
30,Travesseiro,57.03,False,66,True,4,Minas Gerais,2,True
25,Travesseiro,138.08,False,87,False,1,Rio de Janeiro,13,True
28,Tênis Esportivo,489.91,False,32,True,4,Santa Catarina,19,False
98,Headphones,128.59,False,15,False,4,Santa Catarina,11,True
25,Smartphone,838.7,False,55,True,3,Paraná,14,False
74,Bicicleta,1622.69,False,41,False,5,Paraná,4,False
78,Camisa,144.39,False,40,True,1,Paraná,15,False
58,Smartphone,2142.2,True,72,True,4,Paraná,16,False
94,Drone,2143.22,True,49,True,3,Rio de Janeiro,15,False
41,Console de Videogame,3133.01,True,86,True,2,Minas Gerais,12,True
25,Livro,43.05,True,38,False,3,Paraná,1,False
78,Laptop,4379.58,True,56,True,1,Santa Catarina,18,True
99,Console de Videogame,4479.53,True,34,False,3,Santa Catarina,17,False
48,Bicicleta,955.06,False,1,True,5,Santa Catarina,11,True
98,Óculos de Sol,927.82,True,10,True,2,Paraná,14,True
10,Livro,39.05,True,40,True,1,Paraná,2,False
99,Faca de Cozinha,110.76,False,16,True,1,Minas Gerais,16,False
75,Bicicleta,1949.75,False,88,False,5,São Paulo,10,True
11,Faca de Cozinha,35.22,True,46,False,3,Paraná,9,True
85,Panela,189.94,False,24,True,5,São Paulo,11,True
21,Torradeira,155.18,True,14,False,4,Paraná,14,True
86,Cafeteira,135.99,False,90,False,4,Paraná,9,False
45,Smartphone,1117.84,True,39,True,3,Minas Gerais,5,True
7,Headphones,475.14,True,18,True,3,Minas Gerais,2,False
81,Faca de Cozinha,53.91,True,84,False,4,Paraná,17,True
64,Mochila,437.15,False,41,False,3,Minas Gerais,10,True
64,Calças Jeans,298.96,False,56,True,5,Santa Catarina,12,True
2,Smartphone,2298.66,True,36,True,5,Santa Catarina,11,True
76,Óculos de Sol,446.07,False,24,True,1,São Paulo,1,False
42,Drone,2027.08,False,90,True,2,São Paulo,4,False
82,Camisa,149.75,True,29,True,3,Santa Catarina,2,False
54,Perfume,432.76,True,22,True,2,Minas Gerais,17,False
75,Cafeteira,339.83,False,11,True,5,Paraná,7,False
16,Livro,49.07,False,41,True,2,Minas Gerais,15,True
18,Perfume,235.68,True,49,True,5,Minas Gerais,20,True
99,Relógio,111.06,False,11,True,1,Rio de Janeiro,17,True
59,Perfume,378.3,False,52,False,2,Santa Catarina,10,True
90,Livro,78.17,False,67,False,3,Santa Catarina,20,False
16,Óculos de Sol,219.64,True,85,False,3,São Paulo,18,True
6,Console de Videogame,2851.58,False,75,True,5,Paraná,5,False
57,Camisa,77.58,False,8,False,3,Minas Gerais,6,False
47,Perfume,200.96,True,31,True,3,Paraná,17,False
48,Panela,60.77,False,74,True,5,São Paulo,15,False
42,Headphones,406.62,True,6,True,1,São Paulo,13,True
76,Perfume,157.46,True,81,False,3,Paraná,8,False
60,Headphones,366.55,True,71,True,2,Minas Gerais,5,False
77,Perfume,169.58,True,96,True,3,Rio de Janeiro,18,True
4,Tênis Esportivo,715.68,True,13,False,5,Minas Gerais,17,False
2,Smartphone,1046.56,True,6,True,5,Minas Gerais,7,True
90,Travesseiro,94.72,False,67,False,2,Minas Gerais,6,True
59,Bicicleta,1442.3,True,27,False,4,Minas Gerais,14,False
27,Smartphone,1467.09,False,45,True,1,Paraná,17,True
27,Drone,2177.97,True,26,False,2,Santa Catarina,3,False
79,Livro,51.21,True,4,False,4,Paraná,2,False
72,Console de Videogame,4052.79,False,37,True,1,Rio de Janeiro,14,True
7,Bicicleta,634.06,True,21,True,3,Rio de Janeiro,19,False
63,Tênis Esportivo,463.71,True,28,True,2,Santa Catarina,18,False
46,Óculos de Sol,582.61,True,82,True,1,Paraná,2,False
63,Óculos de Sol,277.94,True,32,False,5,Rio de Janeiro,15,True
12,Calças Jeans,104.49,False,53,True,1,Santa Catarina,3,False
13,Faca de Cozinha,72.93,True,33,False,1,Rio de Janeiro,13,True
43,Torradeira,149.41,True,26,True,3,Minas Gerais,3,True
17,Drone,2814.9,True,17,False,4,Santa Catarina,15,False
63,Travesseiro,139.66,False,56,True,2,Santa Catarina,19,True
81,Travesseiro,138.41,True,93,False,4,Minas Gerais,5,False
36,Headphones,292.87,True,84,True,5,Rio de Janeiro,6,True
85,Faca de Cozinha,194.09,False,30,False,1,Paraná,5,True
8,Torradeira,239.99,True,5,True,4,Paraná,18,False
69,Console de Videogame,4575.88,False,6,False,4,Rio de Janeiro,15,True
90,Faca de Cozinha,132.38,False,62,True,2,Santa Catarina,1,False
80,Laptop,4784.05,False,10,True,3,São Paulo,17,False
36,Laptop,3401.83,False,70,True,4,Minas Gerais,3,True
28,Drone,1815.69,False,10,True,1,Paraná,19,True
93,Óculos de Sol,315.11,True,85,True,2,São Paulo,4,False
47,Console de Videogame,4223.62,True,44,False,3,São Paulo,3,True
76,Cafeteira,114.9,False,56,False,3,Santa Catarina,17,False
30,Smartphone,2062.5,True,4,False,2,Santa Catarina,15,False
23,Camisa,180.23,True,13,True,4,São Paulo,16,False
16,Camisa,167.56,False,74,True,2,São Paulo,1,True
14,Laptop,3007.39,False,80,False,2,Minas Gerais,6,True
74,Cafeteira,137.71,True,19,True,3,Minas Gerais,15,True
71,Faca de Cozinha,35.76,True,70,False,1,Rio de Janeiro,17,False
52,Óculos de Sol,223.08,False,90,True,4,Rio de Janeiro,19,False
37,Jogo de Toalhas,58.77,True,62,False,2,Rio de Janeiro,5,True
29,Torradeira,183.71,False,9,False,5,Paraná,5,False
67,Perfume,271.31,False,46,False,3,São Paulo,11,False
15,Headphones,799.73,False,56,True,1,Paraná,15,False
47,Torradeira,231.1,True,74,False,5,Santa Catarina,19,True
46,Jogo de Toalhas,166.86,False,40,False,4,Minas Gerais,7,False
52,Livro,37.83,False,67,True,5,São Paulo,20,True
19,Relógio,247.88,False,83,True,5,Rio de Janeiro,6,False
77,Livro,63.3,False,62,True,2,São Paulo,8,True
21,Console de Videogame,4506.87,False,99,False,4,São Paulo,8,True
64,Mochila,328.69,True,46,True,2,Rio de Janeiro,1,False
37,Tênis Esportivo,644.76,True,6,True,1,Paraná,20,True
27,Camisa,168.08,True,29,True,1,Santa Catarina,12,False
55,Perfume,257.1,False,19,True,3,Paraná,7,False
29,Calças Jeans,196.43,True,15,True,3,Minas Gerais,11,False
20,Calças Jeans,252.85,False,57,False,5,São Paulo,7,False
25,Relógio,123.92,True,38,False,3,São Paulo,5,False
70,Mochila,377.98,True,21,True,2,São Paulo,1,True
63,Relógio,840.13,False,51,True,3,Paraná,17,True
36,Mochila,362.73,True,39,True,2,Santa Catarina,18,True
2,Torradeira,71.88,True,87,False,1,Paraná,8,False
22,Óculos de Sol,170.39,True,20,False,3,São Paulo,17,True
96,Camisa,66.61,False,2,False,1,Paraná,4,False
16,Tênis Esportivo,526.42,True,32,True,3,Minas Gerais,3,True
18,Travesseiro,141.95,False,92,False,3,São Paulo,1,True
69,Mochila,226.73,False,4,False,3,Minas Gerais,1,True
54,Smartphone,1917.09,False,7,False,3,Paraná,14,True
30,Drone,2008.92,True,3,True,4,Rio de Janeiro,14,False
45,Jogo de Toalhas,143.23,True,25,False,2,Rio de Janeiro,13,True
19,Relógio,864.61,False,9,False,4,Paraná,18,True
87,Mochila,333.26,False,87,False,2,Rio de Janeiro,16,False
34,Panela,114.68,True,87,True,3,Santa Catarina,17,False
13,Headphones,489.66,True,26,False,1,Minas Gerais,8,False
43,Faca de Cozinha,147.58,True,64,True,1,Rio de Janeiro,7,True
62,Headphones,637.78,True,18,True,2,Rio de Janeiro,11,True
93,Perfume,434.13,False,88,False,3,Rio de Janeiro,4,True
22,Óculos de Sol,306.98,True,91,True,4,São Paulo,13,True
52,Smartphone,1824.74,False,2,False,2,São Paulo,10,True
52,Travesseiro,39.54,False,1,False,5,São Paulo,10,True
36,Torradeira,99.48,True,48,True,2,Paraná,17,False
73,Tênis Esportivo,674.27,True,80,False,1,Paraná,15,False
19,Laptop,4957.67,True,63,False,4,Rio de Janeiro,14,True
38,Livro,73.55,True,88,False,4,Paraná,15,False
70,Smartphone,2003.58,True,36,True,3,Minas Gerais,8,False
79,Camisa,149.17,True,63,True,4,Santa Catarina,14,False
57,Camisa,180.45,True,75,True,2,Rio de Janeiro,14,False
20,Calças Jeans,214.81,False,26,False,3,Paraná,18,False
9,Torradeira,106.7,False,6,False,1,Paraná,17,False
32,Mochila,204.65,True,26,True,3,Paraná,2,True
4,Jogo de Toalhas,136.58,False,93,True,1,São Paulo,12,False
